unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1636848000,2021-11-14,XRP/USD,1.19138,1.19733,1.17,1.18567,499908.0954,592726.0315
1636761600,2021-11-13,XRP/USD,1.19063,1.20395,1.1706,1.1915,916952.5143,1092548.921
1636675200,2021-11-12,XRP/USD,1.21925,1.23039,1.15507,1.1907,2388061.198,2843464.468
1636588800,2021-11-11,XRP/USD,1.19103,1.25092,1.18006,1.21927,2014639.233,2456389.178
1636502400,2021-11-10,XRP/USD,1.25838,1.345,1.11845,1.19125,6203390.2,7389788.576
1636416000,2021-11-09,XRP/USD,1.28406,1.28537,1.22888,1.25863,2358561.232,2968555.924
1636329600,2021-11-08,XRP/USD,1.21759,1.29439,1.21759,1.28431,3066904.38,3938855.965
1636243200,2021-11-07,XRP/USD,1.152,1.23378,1.14762,1.21735,1616888.351,1968319.034
1636156800,2021-11-06,XRP/USD,1.16068,1.17433,1.10475,1.15204,1580367.736,1820646.847
1636070400,2021-11-05,XRP/USD,1.2,1.2,1.13503,1.16091,1821073.622,2114102.579
1635984000,2021-11-04,XRP/USD,1.20923,1.25409,1.16615,1.19998,2598746.505,3118443.831
1635897600,2021-11-03,XRP/USD,1.13702,1.23142,1.13036,1.20774,4662685.409,5631311.675
1635811200,2021-11-02,XRP/USD,1.09309,1.14518,1.08969,1.13723,1576412.949,1792744.097
1635724800,2021-11-01,XRP/USD,1.11432,1.13034,1.07277,1.0932,1189724.572,1300606.902
1635638400,2021-10-31,XRP/USD,1.08453,1.152,1.07268,1.11438,2326064.638,2592119.911
1635552000,2021-10-30,XRP/USD,1.08079,1.11409,1.06442,1.08452,1394857.29,1512750.628
1635465600,2021-10-29,XRP/USD,1.05902,1.08759,1.05566,1.08078,1219102.674,1317581.788
1635379200,2021-10-28,XRP/USD,0.99465,1.07945,0.98556,1.0588,2913450.869,3084761.781
1635292800,2021-10-27,XRP/USD,1.1077,1.12212,0.9513,0.99465,4700614.473,4675466.185
1635206400,2021-10-26,XRP/USD,1.09347,1.156,1.09333,1.10773,1804298.287,1998675.341
1635120000,2021-10-25,XRP/USD,1.08141,1.10275,1.07934,1.09327,786534.4625,859894.5318
1635033600,2021-10-24,XRP/USD,1.09338,1.09481,1.05829,1.08163,822040.7857,889143.975
1634947200,2021-10-23,XRP/USD,1.08877,1.10354,1.08,1.09354,1013116.329,1107883.23
1634860800,2021-10-22,XRP/USD,1.08995,1.12559,1.07789,1.08862,1257750.724,1369212.593
1634774400,2021-10-21,XRP/USD,1.14332,1.16336,1.0878,1.08999,2142186.774,2334962.162
1634688000,2021-10-20,XRP/USD,1.09077,1.15096,1.08904,1.14255,1257951.817,1437272.849
1634601600,2021-10-19,XRP/USD,1.08168,1.09902,1.0707,1.09077,729408.0589,795616.4285
1634515200,2021-10-18,XRP/USD,1.09319,1.10518,1.069,1.08148,1166778.983,1261848.135
1634428800,2021-10-17,XRP/USD,1.13578,1.13806,1.025,1.09244,2325403.577,2540363.883
1634342400,2021-10-16,XRP/USD,1.14114,1.1838,1.13131,1.13564,1633647.911,1855235.914
1634256000,2021-10-15,XRP/USD,1.13248,1.16224,1.09653,1.14101,2016412.414,2300746.729
1634169600,2021-10-14,XRP/USD,1.12722,1.15474,1.11828,1.13226,1094501.668,1239260.458
1634083200,2021-10-13,XRP/USD,1.10156,1.13541,1.07902,1.12647,1275306.598,1436594.624
1633996800,2021-10-12,XRP/USD,1.13566,1.13566,1.06871,1.10132,2328062.064,2563941.312
1633910400,2021-10-11,XRP/USD,1.13565,1.18,1.10629,1.13566,1836981.888,2086186.851
1633824000,2021-10-10,XRP/USD,1.16203,1.22738,1.12612,1.13586,3140162.086,3566784.507
1633737600,2021-10-09,XRP/USD,1.06105,1.20689,1.0595,1.16202,2729782.559,3172061.93
1633651200,2021-10-08,XRP/USD,1.06721,1.09012,1.05509,1.06098,1115624.095,1183654.852
1633564800,2021-10-07,XRP/USD,1.07784,1.09162,1.04763,1.06703,1822570.562,1944737.466
1633478400,2021-10-06,XRP/USD,1.08561,1.10613,1.01918,1.07763,2485852.57,2678829.305
1633392000,2021-10-05,XRP/USD,1.04392,1.086,1.04068,1.08562,2093293.54,2272521.333
1633305600,2021-10-04,XRP/USD,1.05379,1.05837,1.01,1.04392,2041160.019,2130807.767
1633219200,2021-10-03,XRP/USD,1.03816,1.08683,1.02382,1.0538,1749548.848,1843674.576
1633132800,2021-10-02,XRP/USD,1.04206,1.07068,1.00914,1.03821,1504203.074,1561678.674
1633046400,2021-10-01,XRP/USD,0.95252,1.0661,0.94671,1.04234,2825058.294,2944671.263
1632960000,2021-09-30,XRP/USD,0.92717,0.9611,0.92286,0.95243,1204014.813,1146739.828
1632873600,2021-09-29,XRP/USD,0.89334,0.99032,0.88857,0.92733,2518418.757,2335405.266
1632787200,2021-09-28,XRP/USD,0.92399,0.94291,0.8926,0.8933,1857258.66,1659089.161
1632700800,2021-09-27,XRP/USD,0.94428,0.98078,0.92314,0.92416,2132349.134,1970631.776
1632614400,2021-09-26,XRP/USD,0.94223,0.95485,0.89501,0.94446,2299965.458,2172225.376
1632528000,2021-09-25,XRP/USD,0.94457,0.95568,0.92017,0.94234,2144046.368,2020420.654
1632441600,2021-09-24,XRP/USD,0.99974,1.00152,0.8902,0.94476,3941625.593,3723890.196
1632355200,2021-09-23,XRP/USD,1.00414,1.017,0.9715,0.99994,2295887.482,2295749.729
1632268800,2021-09-22,XRP/USD,0.87415,1.00754,0.87105,1.00421,4623317.739,4642781.907
1632182400,2021-09-21,XRP/USD,0.92012,0.95891,0.85969,0.87414,4703199.425,4111254.745
1632096000,2021-09-20,XRP/USD,1.04771,1.04771,0.88003,0.92031,6787206.754,6246334.247
1632009600,2021-09-19,XRP/USD,1.07469,1.08289,1.04001,1.04791,1515352.662,1587953.208
1631923200,2021-09-18,XRP/USD,1.06411,1.09265,1.05862,1.07449,991985.9502,1065878.984
1631836800,2021-09-17,XRP/USD,1.0889,1.10116,1.05124,1.0646,1988177.291,2116613.544
1631750400,2021-09-16,XRP/USD,1.12092,1.12741,1.06735,1.08891,1782033.938,1940474.575
1631664000,2021-09-15,XRP/USD,1.09437,1.1309,1.0808,1.1209,1756178.796,1968500.813
1631577600,2021-09-14,XRP/USD,1.06493,1.09655,1.05919,1.09416,1991583.915,2179111.457
1631491200,2021-09-13,XRP/USD,1.11819,1.12372,1.02953,1.06535,3331319.521,3549021.251
1631404800,2021-09-12,XRP/USD,1.07668,1.12493,1.06039,1.11847,1893195.006,2117481.818
1631318400,2021-09-11,XRP/USD,1.05508,1.11001,1.05343,1.07669,2206601.947,2375826.251
1631232000,2021-09-10,XRP/USD,1.08817,1.244,1.0327,1.05506,7736203.024,8162158.363
1631145600,2021-09-09,XRP/USD,1.09941,1.13744,1.07476,1.08768,4252605.215,4625473.64
1631059200,2021-09-08,XRP/USD,1.12771,1.14574,1.01925,1.0996,6623448.349,7283143.804
1630972800,2021-09-07,XRP/USD,1.38868,1.38913,0.9645,1.12833,13220921.98,14917562.9
1630886400,2021-09-06,XRP/USD,1.30768,1.41886,1.30768,1.38869,5302283.127,7363227.555
1630800000,2021-09-05,XRP/USD,1.25288,1.31,1.2404,1.30748,1736425.992,2270342.256
1630713600,2021-09-04,XRP/USD,1.29054,1.29502,1.23544,1.25287,2035110.92,2549729.418
1630627200,2021-09-03,XRP/USD,1.25549,1.32441,1.22356,1.29079,4046561.439,5223261.039
1630540800,2021-09-02,XRP/USD,1.23529,1.29416,1.2235,1.25574,3137908.842,3940397.65
1630454400,2021-09-01,XRP/USD,1.18743,1.23532,1.16163,1.23529,2693614.192,3327394.675
1630368000,2021-08-31,XRP/USD,1.10008,1.24,1.09289,1.18693,3940040.853,4676552.69
1630281600,2021-08-30,XRP/USD,1.1415,1.14852,1.09861,1.10008,1727515.251,1900404.977
1630195200,2021-08-29,XRP/USD,1.14588,1.16682,1.11599,1.14118,2189824.05,2498983.409
1630108800,2021-08-28,XRP/USD,1.19031,1.19695,1.13748,1.14629,1783588.26,2044509.387
1630022400,2021-08-27,XRP/USD,1.07462,1.19031,1.056,1.19031,3282757.053,3907498.548
1629936000,2021-08-26,XRP/USD,1.17336,1.18516,1.06819,1.07534,4807404.208,5169594.041
1629849600,2021-08-25,XRP/USD,1.13844,1.17596,1.11096,1.17314,3456873.289,4055396.33
1629763200,2021-08-24,XRP/USD,1.24522,1.26305,1.12671,1.13863,4753426.192,5412393.665
1629676800,2021-08-23,XRP/USD,1.2286,1.30299,1.21093,1.24507,5449085.887,6784493.365
1629590400,2021-08-22,XRP/USD,1.21969,1.25504,1.18191,1.22785,2768882.67,3399772.586
1629504000,2021-08-21,XRP/USD,1.26375,1.27842,1.20518,1.21968,3443048.637,4199417.562
1629417600,2021-08-20,XRP/USD,1.23126,1.28475,1.20155,1.26212,3470254.699,4379877.86
1629331200,2021-08-19,XRP/USD,1.14461,1.23199,1.0916,1.23064,4482927.807,5516870.277
1629244800,2021-08-18,XRP/USD,1.09792,1.19492,1.05481,1.145,7364373.668,8432207.85
1629158400,2021-08-17,XRP/USD,1.18704,1.22,1.08909,1.09828,5945682.582,6530024.266
1629072000,2021-08-16,XRP/USD,1.28579,1.32455,1.1488,1.18783,4889405.346,5807782.352
1628985600,2021-08-15,XRP/USD,1.2795,1.34478,1.23046,1.28604,8169274.199,10506013.39
1628899200,2021-08-14,XRP/USD,1.0902,1.31,1.0713,1.27952,10050123.02,12859333.4
1628812800,2021-08-13,XRP/USD,0.96471,1.09367,0.95206,1.09052,5904935.506,6439450.268
1628726400,2021-08-12,XRP/USD,1.0115,1.04077,0.9256,0.96471,7094180.212,6843826.592
1628640000,2021-08-11,XRP/USD,0.85225,1.08094,0.84741,1.01167,8229618.078,8325657.721
1628553600,2021-08-10,XRP/USD,0.8173,0.85939,0.80181,0.85232,3544051.077,3020665.614
1628467200,2021-08-09,XRP/USD,0.77986,0.82659,0.76228,0.81729,2983364.532,2438273.999
1628380800,2021-08-08,XRP/USD,0.81632,0.83812,0.77371,0.77982,3298372.195,2572136.605
1628294400,2021-08-07,XRP/USD,0.74733,0.81685,0.74181,0.81648,3875899.088,3164594.087
1628208000,2021-08-06,XRP/USD,0.73366,0.75114,0.72401,0.74745,1533570.92,1146267.584
1628121600,2021-08-05,XRP/USD,0.73004,0.73714,0.70291,0.73365,1619735.775,1188319.152
1628035200,2021-08-04,XRP/USD,0.7132,0.73594,0.69325,0.73004,1737785.99,1268653.284
1627948800,2021-08-03,XRP/USD,0.7391,0.741,0.68247,0.7132,3236672.062,2308394.515
1627862400,2021-08-02,XRP/USD,0.72483,0.7688,0.71678,0.73967,2007264.772,1484713.534
1627776000,2021-08-01,XRP/USD,0.74687,0.77352,0.71171,0.72531,2093342.689,1518322.386
1627689600,2021-07-31,XRP/USD,0.75097,0.75746,0.73499,0.74651,1533501.154,1144773.946
1627603200,2021-07-30,XRP/USD,0.7483,0.7679,0.71468,0.75097,3108271.407,2334218.579
1627516800,2021-07-29,XRP/USD,0.73548,0.76296,0.69921,0.74828,2806813.199,2100282.18
1627430400,2021-07-28,XRP/USD,0.64443,0.75,0.63298,0.73577,6420727.172,4724178.431
1627344000,2021-07-27,XRP/USD,0.62517,0.6536,0.61361,0.64414,2815069.067,1813298.589
1627257600,2021-07-26,XRP/USD,0.60629,0.67567,0.60617,0.62517,3995304.502,2497744.516
1627171200,2021-07-25,XRP/USD,0.60896,0.61101,0.59124,0.60617,1299263.228,787574.391
1627084800,2021-07-24,XRP/USD,0.60871,0.62081,0.60001,0.60907,1623759,988982.8939
1626998400,2021-07-23,XRP/USD,0.59115,0.6122,0.57737,0.60899,2210644.04,1346260.114
1626912000,2021-07-22,XRP/USD,0.57237,0.60166,0.56478,0.59116,2146825.115,1269117.135
1626825600,2021-07-21,XRP/USD,0.52893,0.60208,0.52197,0.57235,3054679.219,1748345.651
1626739200,2021-07-20,XRP/USD,0.56023,0.56805,0.52047,0.52895,2357539.247,1247020.385
1626652800,2021-07-19,XRP/USD,0.5873,0.58799,0.55479,0.56023,1843656.085,1032871.449
1626566400,2021-07-18,XRP/USD,0.58319,0.59999,0.5765,0.58769,1098472.005,645561.0129
1626480000,2021-07-17,XRP/USD,0.59086,0.59637,0.5705,0.5832,1686901.898,983801.1867
1626393600,2021-07-16,XRP/USD,0.59679,0.61863,0.59003,0.59091,2063362.806,1219261.716
1626307200,2021-07-15,XRP/USD,0.61978,0.62615,0.59071,0.59673,1715800.178,1023869.44
1626220800,2021-07-14,XRP/USD,0.62024,0.62368,0.59276,0.62007,1677170.565,1039963.152
1626134400,2021-07-13,XRP/USD,0.63023,0.6418,0.61217,0.62037,1481231.817,918911.7822
1626048000,2021-07-12,XRP/USD,0.6357,0.656,0.62173,0.63036,1800860.599,1135190.487
1625961600,2021-07-11,XRP/USD,0.6255,0.64324,0.61947,0.6357,878293.9606,558331.4708
1625875200,2021-07-10,XRP/USD,0.63711,0.64698,0.61577,0.62552,1085578.369,679050.9814
1625788800,2021-07-09,XRP/USD,0.62241,0.64329,0.6,0.63711,1907512.913,1215295.552
1625702400,2021-07-08,XRP/USD,0.65169,0.65505,0.61331,0.62267,1831844.838,1140634.825
1625616000,2021-07-07,XRP/USD,0.66482,0.67379,0.65098,0.65168,986939.6497,643168.8309
1625529600,2021-07-06,XRP/USD,0.65464,0.67817,0.64117,0.66484,2675384.866,1778702.874
1625443200,2021-07-05,XRP/USD,0.69547,0.69547,0.65,0.65475,1613956.651,1056738.117
1625356800,2021-07-04,XRP/USD,0.67131,0.70545,0.66735,0.69496,1477108.239,1026531.142
1625270400,2021-07-03,XRP/USD,0.65588,0.68166,0.64606,0.67118,1404633.184,942761.7008
1625184000,2021-07-02,XRP/USD,0.66145,0.66588,0.63513,0.6559,1713703.349,1124018.027
1625097600,2021-07-01,XRP/USD,0.70279,0.70279,0.64778,0.66149,2710263.613,1792812.277
1625011200,2021-06-30,XRP/USD,0.70431,0.71265,0.64925,0.7028,3999817.577,2811071.793
1624924800,2021-06-29,XRP/USD,0.64378,0.72756,0.64328,0.70378,4131469.58,2907645.661
1624838400,2021-06-28,XRP/USD,0.6476,0.65558,0.62628,0.64378,2411786.242,1552659.747
1624752000,2021-06-27,XRP/USD,0.61499,0.65016,0.60104,0.64756,3003047.483,1944653.428
1624665600,2021-06-26,XRP/USD,0.61626,0.63212,0.59,0.61528,3202429.415,1970390.77
1624579200,2021-06-25,XRP/USD,0.67142,0.6866,0.60489,0.61629,3246803.541,2000972.555
1624492800,2021-06-24,XRP/USD,0.638,0.69048,0.62153,0.67131,4283933.477,2875847.383
1624406400,2021-06-23,XRP/USD,0.54607,0.66441,0.53262,0.638,8038924.081,5128833.564
1624320000,2021-06-22,XRP/USD,0.61331,0.6485,0.52259,0.54632,10216882.48,5581687.235
1624233600,2021-06-21,XRP/USD,0.77555,0.77868,0.61209,0.61338,7143205.46,4381499.365
1624147200,2021-06-20,XRP/USD,0.76227,0.7819,0.70062,0.77549,2935048.368,2276100.659
1624060800,2021-06-19,XRP/USD,0.79753,0.80629,0.76223,0.76227,1569510.124,1196390.483
1623974400,2021-06-18,XRP/USD,0.84057,0.84381,0.77563,0.79734,1901688.705,1516292.472
1623888000,2021-06-17,XRP/USD,0.83127,0.86085,0.82476,0.84058,1327179.435,1115600.49
1623801600,2021-06-16,XRP/USD,0.86734,0.87234,0.8281,0.83181,1661008.601,1381643.565
1623715200,2021-06-15,XRP/USD,0.89113,0.89878,0.86011,0.86751,1652220.216,1433317.559
1623628800,2021-06-14,XRP/USD,0.88192,0.93173,0.86455,0.89114,2187294.51,1949185.63
1623542400,2021-06-13,XRP/USD,0.83318,0.8884,0.823,0.88175,1371804.858,1209588.933
1623456000,2021-06-12,XRP/USD,0.84656,0.84659,0.81078,0.83303,1591028.9,1325374.805
1623369600,2021-06-11,XRP/USD,0.8703,0.87748,0.83872,0.84654,1779827.012,1506694.759
1623283200,2021-06-10,XRP/USD,0.91463,0.92039,0.85611,0.87071,1861150.153,1620522.05
1623196800,2021-06-09,XRP/USD,0.87475,0.915,0.83444,0.915,3462276.189,3167982.713
1623110400,2021-06-08,XRP/USD,0.86425,0.88429,0.79914,0.87501,4499867.857,3937429.373
1623024000,2021-06-07,XRP/USD,0.94442,0.97383,0.86123,0.86424,2407118.784,2080328.337
1622937600,2021-06-06,XRP/USD,0.92252,0.94742,0.92103,0.94442,1349502.306,1274496.968
1622851200,2021-06-05,XRP/USD,0.96964,1.00134,0.90114,0.92313,2514856.661,2321539.629
1622764800,2021-06-04,XRP/USD,1.0431,1.0431,0.91982,0.9689,4035887.528,3910371.426
1622678400,2021-06-03,XRP/USD,1.02444,1.07128,1.00919,1.0433,2159725.1,2253241.197
1622592000,2021-06-02,XRP/USD,1.0093,1.0418,0.98196,1.02465,2445722.608,2506009.671
1622505600,2021-06-01,XRP/USD,1.03659,1.0901,0.98417,1.00905,4567669.318,4609006.726
1622419200,2021-05-31,XRP/USD,0.90543,1.03977,0.88469,1.0366,5580159.968,5784393.823
1622332800,2021-05-30,XRP/USD,0.83437,0.92634,0.80916,0.90545,4408945.191,3992079.423
1622246400,2021-05-29,XRP/USD,0.89799,0.93308,0.80471,0.83452,5512974.705,4600687.651
1622160000,2021-05-28,XRP/USD,0.97256,0.98335,0.85473,0.89796,6231746.481,5595859.07
1622073600,2021-05-27,XRP/USD,1.02954,1.03509,0.94791,0.97272,3330885.377,3240018.824
1621987200,2021-05-26,XRP/USD,0.9715,1.05604,0.95707,1.02974,5326769.867,5485188.003
1621900800,2021-05-25,XRP/USD,0.98728,1.04248,0.8905,0.97216,9648431.719,9379819.38
1621814400,2021-05-24,XRP/USD,0.79545,0.98726,0.7575,0.98726,10304580.19,10173299.83
1621728000,2021-05-23,XRP/USD,0.90906,0.9666,0.66106,0.79593,13399427.18,10665006.07
1621641600,2021-05-22,XRP/USD,1.00677,1.0171,0.8623,0.90903,7769873.394,7063048.012
1621555200,2021-05-21,XRP/USD,1.17898,1.21184,0.91772,1.00658,7551984.049,7601676.104
1621468800,2021-05-20,XRP/USD,1.11,1.26518,1.04353,1.17892,8502717.641,10024023.88
1621382400,2021-05-19,XRP/USD,1.59234,1.64062,1.03,1.11,13061240.5,14497976.95
1621296000,2021-05-18,XRP/USD,1.49264,1.69387,1.48459,1.59253,6859425.022,10923840.13
1621209600,2021-05-17,XRP/USD,1.44988,1.55511,1.342,1.49241,6433119.5,9600851.872
1621123200,2021-05-16,XRP/USD,1.48774,1.6,1.36002,1.44989,5835129.607,8460296.066
1621036800,2021-05-15,XRP/USD,1.40461,1.5735,1.32878,1.48774,7310838.061,10876626.22
1620950400,2021-05-14,XRP/USD,1.35478,1.44137,1.32976,1.40489,3478552.293,4886983.331
1620864000,2021-05-13,XRP/USD,1.28978,1.38569,1.24235,1.35387,6414951.39,8685010.238
1620777600,2021-05-12,XRP/USD,1.47528,1.53867,1.28952,1.28952,4241995.666,5470138.251
1620691200,2021-05-11,XRP/USD,1.39318,1.48099,1.37839,1.47464,3542669.744,5224162.511
1620604800,2021-05-10,XRP/USD,1.53835,1.62566,1.336,1.3929,5203798.796,7248371.343
1620518400,2021-05-09,XRP/USD,1.56696,1.59903,1.47442,1.53831,2618266.343,4027705.299
1620432000,2021-05-08,XRP/USD,1.5837,1.62433,1.55519,1.56667,2167918.401,3396412.721
1620345600,2021-05-07,XRP/USD,1.60351,1.67842,1.52551,1.58401,3452209.886,5468334.981
1620259200,2021-05-06,XRP/USD,1.61112,1.74396,1.54363,1.60338,6429659.935,10309188.15
1620172800,2021-05-05,XRP/USD,1.39094,1.6136,1.38155,1.61112,5056235.066,8146201.439
1620086400,2021-05-04,XRP/USD,1.56174,1.56174,1.342,1.39116,6013154.842,8365260.49
1620000000,2021-05-03,XRP/USD,1.56533,1.62058,1.52602,1.56173,2442042.371,3813810.832
1619913600,2021-05-02,XRP/USD,1.6504,1.65042,1.54401,1.56534,2270144.617,3553548.175
1619827200,2021-05-01,XRP/USD,1.5943,1.65086,1.53732,1.65042,3231722.64,5333699.679
1619740800,2021-04-30,XRP/USD,1.39249,1.63722,1.38041,1.59427,5739461.502,9150251.289
1619654400,2021-04-29,XRP/USD,1.35978,1.41165,1.32867,1.39272,3369618.165,4692934.611
1619568000,2021-04-28,XRP/USD,1.4013,1.44398,1.28969,1.36,4602945.595,6260006.009
1619481600,2021-04-27,XRP/USD,1.3617,1.45493,1.33133,1.401,6436970.303,9018195.394
1619395200,2021-04-26,XRP/USD,1.03553,1.36564,1.02493,1.3617,8406648.258,11447332.93
1619308800,2021-04-25,XRP/USD,1.0501,1.15312,0.9571,1.03553,4274877.809,4426764.217
1619222400,2021-04-24,XRP/USD,1.16998,1.16998,1.03462,1.05004,2953051.303,3100821.99
1619136000,2021-04-23,XRP/USD,1.16203,1.19349,0.93819,1.17,9050810.191,10589447.92
1619049600,2021-04-22,XRP/USD,1.30706,1.42072,1.10586,1.16202,7723617.596,8974998.119
1618963200,2021-04-21,XRP/USD,1.38466,1.46553,1.3,1.30729,4652542.273,6082221.988
1618876800,2021-04-20,XRP/USD,1.31753,1.44735,1.20061,1.38373,6114550.494,8460886.955
1618790400,2021-04-19,XRP/USD,1.42338,1.5325,1.256,1.31814,4478546.908,5903351.821
1618704000,2021-04-18,XRP/USD,1.56,1.578,1.17702,1.416,6403613.138,9067516.203
1618617600,2021-04-17,XRP/USD,1.56579,1.74,1.54202,1.55991,2466004.041,3846744.364
1618531200,2021-04-16,XRP/USD,1.76498,1.8099,1.41001,1.5438,4258216.485,6573834.61
1618444800,2021-04-15,XRP/USD,1.84982,1.878,1.65389,1.76558,2933178.358,5178761.046
1618358400,2021-04-14,XRP/USD,1.80607,1.97551,1.56003,1.83692,5964513.963,10956334.99
1618272000,2021-04-13,XRP/USD,1.46696,1.88,1.425,1.80621,7183212.159,12974389.63
1618185600,2021-04-12,XRP/USD,1.36303,1.47,1.32208,1.47,2263176.814,3326869.917
1618099200,2021-04-11,XRP/USD,1.3766,1.4899,1.31,1.35249,4873416.236,6591246.725
1618012800,2021-04-10,XRP/USD,1.02,1.41,1.012,1.37614,8068050.179,11102766.57
1617926400,2021-04-09,XRP/USD,1.058,1.08498,0.9845,1.02,1620222.457,1652626.906
1617840000,2021-04-08,XRP/USD,0.93359,1.07,0.9008,1.05327,2115590.204,2228287.694
1617753600,2021-04-07,XRP/USD,1.08891,1.1,0.86,0.91361,4300518.723,3928996.911
1617667200,2021-04-06,XRP/USD,0.9198,1.1,0.80292,1.08709,8748085.224,9509955.966
1617580800,2021-04-05,XRP/USD,0.63299,0.94,0.61622,0.9094,8011743.049,7285879.129
1617494400,2021-04-04,XRP/USD,0.57687,0.633,0.572,0.63298,1157097.5,732419.5756
1617408000,2021-04-03,XRP/USD,0.6021,0.64009,0.57501,0.57769,2414976.674,1395107.875
1617321600,2021-04-02,XRP/USD,0.56876,0.60598,0.56571,0.60598,2116728.543,1282695.162
1617235200,2021-04-01,XRP/USD,0.571,0.59,0.548,0.573,1333576.229,764139.1794
1617148800,2021-03-31,XRP/USD,0.56357,0.5757,0.534,0.56902,1526567.175,868647.2542
1617062400,2021-03-30,XRP/USD,0.56375,0.58228,0.55908,0.56376,1421167.297,801197.2755
1616976000,2021-03-29,XRP/USD,0.54869,0.57,0.54625,0.56497,997272.9315,563429.2881
1616889600,2021-03-28,XRP/USD,0.54595,0.56047,0.54,0.54793,695205.4248,380923.9084
1616803200,2021-03-27,XRP/USD,0.565,0.5725,0.53362,0.54809,896145.9582,491168.6382
1616716800,2021-03-26,XRP/USD,0.51742,0.58,0.51742,0.56228,1501628.958,844335.9308
1616630400,2021-03-25,XRP/USD,0.482,0.52497,0.46298,0.5116,1463821.784,748891.2246
1616544000,2021-03-24,XRP/USD,0.5509,0.5613,0.455,0.484,2154210.562,1042637.912
1616457600,2021-03-23,XRP/USD,0.55024,0.595,0.541,0.5509,1614046.327,889178.1215
1616371200,2021-03-22,XRP/USD,0.5183,0.599,0.5057,0.54678,3087179.88,1688008.215
1616284800,2021-03-21,XRP/USD,0.52311,0.545,0.4924,0.51795,1592090.473,824623.2606
1616198400,2021-03-20,XRP/USD,0.4675,0.54914,0.466,0.52143,3100435.604,1616660.137
1616112000,2021-03-19,XRP/USD,0.46925,0.47429,0.4601,0.46659,738928.0394,344776.4339
1616025600,2021-03-18,XRP/USD,0.47286,0.48568,0.46701,0.47046,1123595.743,528606.853
1615939200,2021-03-17,XRP/USD,0.45966,0.48098,0.45397,0.46815,1148685.734,537757.2263
1615852800,2021-03-16,XRP/USD,0.43793,0.519,0.42884,0.46307,2899560.629,1342699.54
1615766400,2021-03-15,XRP/USD,0.441,0.44895,0.42201,0.43888,963657.0223,422929.7939
1615680000,2021-03-14,XRP/USD,0.46024,0.46268,0.44054,0.441,1160098.802,511603.5716
1615593600,2021-03-13,XRP/USD,0.4391,0.46788,0.43407,0.46,1228800.126,565248.058
1615507200,2021-03-12,XRP/USD,0.45506,0.46499,0.43,0.43885,1044786,458504.3362
1615420800,2021-03-11,XRP/USD,0.464,0.46524,0.4423,0.45262,748106.0621,338607.7658
1615334400,2021-03-10,XRP/USD,0.48583,0.487,0.46,0.464,1242465.923,576504.1884
1615248000,2021-03-09,XRP/USD,0.47402,0.4867,0.47398,0.4862,1038702.461,505017.1366
1615161600,2021-03-08,XRP/USD,0.4668,0.485,0.45741,0.47669,1207604.754,575653.1101
1615075200,2021-03-07,XRP/USD,0.4639,0.46799,0.458,0.46659,621771.3485,290112.2935
1614988800,2021-03-06,XRP/USD,0.4582,0.47,0.45044,0.464,868433.0226,402952.9225
1614902400,2021-03-05,XRP/USD,0.48024,0.48129,0.45,0.45592,1198880.426,546593.5637
1614816000,2021-03-04,XRP/USD,0.4511,0.494,0.43312,0.47955,2421681.226,1161317.232
1614729600,2021-03-03,XRP/USD,0.43458,0.4729,0.432,0.4511,1240883.478,559762.5371
1614643200,2021-03-02,XRP/USD,0.44568,0.453,0.425,0.43585,1361596.108,593451.6638
1614556800,2021-03-01,XRP/USD,0.41374,0.45386,0.41251,0.44561,1502136.693,669367.1318
1614470400,2021-02-28,XRP/USD,0.43907,0.43982,0.39441,0.41362,1953968.066,808200.2715
1614384000,2021-02-27,XRP/USD,0.42956,0.45727,0.42662,0.43661,1381798.96,603307.2441
1614297600,2021-02-26,XRP/USD,0.435,0.44917,0.4131,0.42948,2062910.527,885978.8131
1614211200,2021-02-25,XRP/USD,0.46901,0.48229,0.43,0.43397,1359159.785,589834.5717
1614124800,2021-02-24,XRP/USD,0.475,0.50275,0.455,0.47665,1996684.608,951719.7186
1614038400,2021-02-23,XRP/USD,0.56513,0.57386,0.37001,0.475,6762509.127,3212191.835
1613952000,2021-02-22,XRP/USD,0.54972,0.64898,0.514,0.56534,9425136.915,5328406.903
1613865600,2021-02-21,XRP/USD,0.51698,0.557,0.50606,0.5512,3027368.234,1668685.371
1613779200,2021-02-20,XRP/USD,0.56999,0.579,0.48,0.51694,3585335.717,1853403.445
1613692800,2021-02-19,XRP/USD,0.53201,0.58111,0.52,0.56958,2393123.134,1363075.075
1613606400,2021-02-18,XRP/USD,0.539,0.55699,0.5201,0.53286,1532954.883,816850.339
1613520000,2021-02-17,XRP/USD,0.5137,0.55901,0.49251,0.5332,2476898.11,1320682.072
1613433600,2021-02-16,XRP/USD,0.55246,0.57899,0.48283,0.5207,4197572.865,2185676.191
1613347200,2021-02-15,XRP/USD,0.595,0.60492,0.51,0.55269,3930486.802,2172340.75
1613260800,2021-02-14,XRP/USD,0.6309,0.63889,0.56663,0.595,2790265.295,1660207.85
1613174400,2021-02-13,XRP/USD,0.61159,0.6429,0.55,0.62899,4898142.885,3080882.893
1613088000,2021-02-12,XRP/USD,0.531,0.6202,0.52098,0.61159,5924189.405,3623174.998
