unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1467331200,2016-07-01,BTC/USD,673.9548,688.8,666.2,681.6737,884.6161958,603019.5952
1467244800,2016-06-30,BTC/USD,643.4713,677.9058,638.35,673.9948,924.1835225,622894.8884
1467158400,2016-06-29,BTC/USD,653.3693,653.3693,628,643.7287,996.3411535,641373.3955
1467072000,2016-06-28,BTC/USD,659.1983,670,646,652.3395,869.204902,567016.6912
1466985600,2016-06-27,BTC/USD,635.9228,662.1787,620.607,660,941.6295151,621475.48
1466899200,2016-06-26,BTC/USD,670.196,676.38,613.858,636.1472,607.5414649,386485.8018
1466812800,2016-06-25,BTC/USD,672.7145,699.4225,647.928,670.3841,612.769005,410790.5979
1466726400,2016-06-24,BTC/USD,642.678,699,635.63,672.7045,1118.858935,752661.4404
1466640000,2016-06-23,BTC/USD,600.6201,649,548.85,649,1569.802499,1018801.822
1466553600,2016-06-22,BTC/USD,672,683.29,586.5643,598.2903,1305.190317,780882.7065
1466467200,2016-06-21,BTC/USD,738.2224,738.4977,640,672,1159.219267,778995.3476
1466380800,2016-06-20,BTC/USD,766.2168,769.98,720,738.2923,940.2266529,694162.0981
1466294400,2016-06-19,BTC/USD,759.7419,769.98,745.0701,766.5233,502.3111311,385033.1858
1466208000,2016-06-18,BTC/USD,750.0001,777,729.102,759.4681,597.1510819,453517.1976
1466121600,2016-06-17,BTC/USD,767.8635,777,705.04,750.0001,1425.704992,1069278.887
1466035200,2016-06-16,BTC/USD,698.5597,773.2273,698.5597,767.8335,1366.625641,1049340.949
1465948800,2016-06-15,BTC/USD,683.901,700.8,672,697.6306,699.2134408,487792.6922
1465862400,2016-06-14,BTC/USD,705.1,710.5,667.5001,691.82,605.2169744,418701.2072
1465776000,2016-06-13,BTC/USD,681.1662,722.47,672.445,710.53,1171.716188,832539.5028
1465689600,2016-06-12,BTC/USD,612.4275,695.8491,604.3,680.8938,1133.204726,771592.0721
1465603200,2016-06-11,BTC/USD,581.0862,613.19,577.9033,612.5825,550.450677,337196.4519
1465516800,2016-06-10,BTC/USD,577.8255,583.47,572.865,581.2338,1099.009199,638781.2927
1465430400,2016-06-09,BTC/USD,585.6929,587.16,573.1252,577.5945,974.9336494,563116.3137
1465344000,2016-06-08,BTC/USD,579.4741,587.3374,572,585.8672,1651.17747,967370.7208
1465257600,2016-06-07,BTC/USD,588.0576,591,566.68,580.831,1598.246431,928311.0727
1465171200,2016-06-06,BTC/USD,585.62,590,579.5241,587.8924,938.9850547,552022.1774
1465084800,2016-06-05,BTC/USD,577.2246,590,570.9842,585.4629,560.2504159,328005.8332
1464998400,2016-06-04,BTC/USD,569.6161,593.59,562.31,577.4555,717.8417236,414521.6514
1464912000,2016-06-03,BTC/USD,541.3282,579.129,535.2,570.344,1088.918972,621058.4024
1464825600,2016-06-02,BTC/USD,538.5723,544.5,535,541.2682,881.8336162,477308.4941
1464739200,2016-06-01,BTC/USD,532.9266,544.84,528.036,538.5923,889.5533325,479106.5753
1464652800,2016-05-31,BTC/USD,543.5587,554.95,521.7943,536.1243,1168.160796,626279.389
1464566400,2016-05-30,BTC/USD,524.36,557,521.9406,545.17,1247.713285,680215.8514
1464480000,2016-05-29,BTC/USD,534.5224,551.65,505.7381,526.9378,1744.367613,919173.2321
1464393600,2016-05-28,BTC/USD,477.4774,538.57,473.08,534.5224,1271.785804,679798.0001
1464307200,2016-05-27,BTC/USD,455.2231,480.774,454.135,477.5159,1909.866638,911991.6864
1464220800,2016-05-26,BTC/USD,452.5075,456.989,449.71,455.2188,1047.789533,476973.4938
1464134400,2016-05-25,BTC/USD,448.2745,454,446.2746,452.6,935.3552806,423341.8
1464048000,2016-05-24,BTC/USD,445.0909,450,443.2,448.2746,971.8457594,435653.7691
1463961600,2016-05-23,BTC/USD,443.2232,447.37,439,445.0915,1136.568589,505877.0183
1463875200,2016-05-22,BTC/USD,447.3774,448.2,440,442.8113,932.6852593,413003.5722
1463788800,2016-05-21,BTC/USD,447,448.43,441.2,447.378,956.8780779,428086.2007
1463702400,2016-05-20,BTC/USD,438.4421,448.89,436.0027,446.6411,1240.001284,553835.5374
1463616000,2016-05-19,BTC/USD,457.1888,457.85,436.19,438.4429,1451.713297,636493.3881
1463529600,2016-05-18,BTC/USD,456.4322,459.95,453.87,457.2141,1315.422376,601429.6577
1463443200,2016-05-17,BTC/USD,458.6448,459,454.0001,456.7467,1367.388592,624550.2271
1463356800,2016-05-16,BTC/USD,461.0351,462.5,453.87,457.4111,1707.663828,781104.3898
1463270400,2016-05-15,BTC/USD,459.9898,462.5,457.99,461.0351,1010.053264,465670.0076
1463184000,2016-05-14,BTC/USD,459.55,461.75,457.0001,459.99,1177.494855,541635.8584
1463097600,2016-05-13,BTC/USD,458.3351,461.15,454,459.66,1407.939297,647173.3771
1463011200,2016-05-12,BTC/USD,455.5511,459.59,450.5,458.343,1751.838625,802942.9707
1462924800,2016-05-11,BTC/USD,455.2844,459.97,453.8867,455.5531,1643.39301,748652.7804
1462838400,2016-05-10,BTC/USD,464.1209,467.15,451.22,455.2836,1816.638092,827085.5306
1462752000,2016-05-09,BTC/USD,463.2802,467,458.9558,464.1205,1511.818216,701665.8262
1462665600,2016-05-08,BTC/USD,462.6392,464.89,457.7105,463.2794,986.1921264,456882.4966
1462579200,2016-05-07,BTC/USD,463.6472,466.81,456.5031,462.7269,1057.869261,489504.5637
1462492800,2016-05-06,BTC/USD,455.83,468,450.9963,463.6717,1625.289316,753600.6603
1462406400,2016-05-05,BTC/USD,452.3217,456.45,448.0199,454.8921,1938.387114,881756.9848
1462320000,2016-05-04,BTC/USD,452.7451,457.3,448,452.3493,2020.172996,913823.8404
1462233600,2016-05-03,BTC/USD,450.35,457.7672,444,452.7451,2088.840134,945712.1353
1462147200,2016-05-02,BTC/USD,455.9151,459.98,442.58,449.4972,1909.345568,858245.4867
1462060800,2016-05-01,BTC/USD,450.7699,459.9999,449.29,455.8835,1274.880147,581196.8234
1461974400,2016-04-30,BTC/USD,455.581,459.91,449,450.7698,1091.974768,492229.2476
1461888000,2016-04-29,BTC/USD,449.6301,458.2291,444.81,455.5831,2383.487557,1085876.65
1461801600,2016-04-28,BTC/USD,449.5917,452.84,436.639,449.6301,2409.976187,1083597.834
1461715200,2016-04-27,BTC/USD,468.4462,470.5,447.1,449.95,2127.297085,957177.3232
1461628800,2016-04-26,BTC/USD,460.8508,472,458.9399,468.1633,2718.445227,1272676.288
1461542400,2016-04-25,BTC/USD,461.7031,464.62,451,461.0305,2702.7417,1246046.357
1461456000,2016-04-24,BTC/USD,449.9709,467.724,449.0001,461.6587,1584.787297,731630.8434
1461369600,2016-04-23,BTC/USD,448.9789,452,446,449.9615,1400.776123,630295.3256
1461283200,2016-04-22,BTC/USD,449.0723,452.4498,446,448.9787,3031.275122,1360977.964
1461196800,2016-04-21,BTC/USD,443.1562,454.861,441.2001,449.0721,2714.56308,1219034.543
1461110400,2016-04-20,BTC/USD,438.945,445,436.4,443.1685,2668.571048,1182626.629
1461024000,2016-04-19,BTC/USD,432.1467,440,429.5,438.945,2493.702724,1094598.342
1460937600,2016-04-18,BTC/USD,428.2954,433.14,426.116,432.1467,2597.103913,1122329.886
1460851200,2016-04-17,BTC/USD,432.7101,434.68,426.58,428.2863,1083.656893,464115.4011
1460764800,2016-04-16,BTC/USD,430.8088,435,430,432.7092,1207.643018,522558.244
1460678400,2016-04-15,BTC/USD,426.0849,433,424.9461,430.8088,2057.026563,886185.1451
1460592000,2016-04-14,BTC/USD,428.2379,429.99,424,426.0849,2202.715608,938543.8595
1460505600,2016-04-13,BTC/USD,426.2981,430.89,424.218,428.2379,2616.442358,1120459.781
1460419200,2016-04-12,BTC/USD,423.6775,430.33,423,426.2981,2849.293992,1214648.615
1460332800,2016-04-11,BTC/USD,422.398,425,421.01,423.6775,2213.611134,937857.2312
1460246400,2016-04-10,BTC/USD,422.1358,425.108,421,422,1091.178383,460477.2778
1460160000,2016-04-09,BTC/USD,420.381,423.199,418.19,422.1574,1834.713055,774537.6931
1460073600,2016-04-08,BTC/USD,422.8002,427,420,420.3821,3765.957397,1583141.079
1459987200,2016-04-07,BTC/USD,423.9509,424.882,420,422.8002,3416.067746,1444314.126
1459900800,2016-04-06,BTC/USD,424.9557,426,421.1161,423.9643,3163.859844,1341363.624
1459814400,2016-04-05,BTC/USD,422.9675,426.934,422,424.9562,3745.24817,1591566.431
1459728000,2016-04-04,BTC/USD,421.75,424.4,418.6,422.9675,3453.838139,1460861.283
1459641600,2016-04-03,BTC/USD,421.358,423,419.1234,421.8462,2064.475184,870891.0112
1459555200,2016-04-02,BTC/USD,418.8216,422.847,418.4439,421.358,1265.417683,533193.864
1459468800,2016-04-01,BTC/USD,418.5166,420.62,414.9785,418.5089,3073.540474,1286304.043
1459382400,2016-03-31,BTC/USD,417.315,421.2,415.0101,418.5125,2123.641929,888770.6928
1459296000,2016-03-30,BTC/USD,419.505,422,414.0289,417.315,3040.54469,1268864.907
1459209600,2016-03-29,BTC/USD,424.8566,427.499,410.7,419.4871,3082.522257,1293078.322
1459123200,2016-03-28,BTC/USD,427.2332,428.257,421,424.8566,2284.438896,970558.9424
1459036800,2016-03-27,BTC/USD,419.4224,430.8632,417.71,427.2332,1218.591338,520622.677
1458950400,2016-03-26,BTC/USD,418.9513,421.9,417.63,419.4642,1089.669748,457077.4489
1458864000,2016-03-25,BTC/USD,418.635,421.16,416.01,419.327,3090.822893,1296065.491
1458777600,2016-03-24,BTC/USD,420.3595,421.55,416.0001,418.635,2101.669463,879832.3956
1458691200,2016-03-23,BTC/USD,419.6969,424,416.97,420.3595,2747.662516,1155006.041
1458604800,2016-03-22,BTC/USD,416.3611,422.1,415.825,419.6969,2972.383541,1247500.158
1458518400,2016-03-21,BTC/USD,417.111,422.61,415,416.3611,1953.996845,813568.2758
1458432000,2016-03-20,BTC/USD,415.6449,420.4938,414.07,417.115,1078.130374,449704.351
1458345600,2016-03-19,BTC/USD,414.563,418.675,411.15,415.6449,1180.880733,490827.0542
1458259200,2016-03-18,BTC/USD,421.42,422.6374,410.4094,414.563,2085.61953,864620.6894
1458172800,2016-03-17,BTC/USD,421.174,424.33,418.86,420.8126,2762.342499,1162428.529
1458086400,2016-03-16,BTC/USD,419.705,422.665,418.5,421.174,3504.185492,1475871.82
1458000000,2016-03-15,BTC/USD,419.495,422.5,418,419.705,2125.178684,891948.1196
1457913600,2016-03-14,BTC/USD,419.2072,421.5,416.1,419.495,2834.885502,1189220.294
1457827200,2016-03-13,BTC/USD,416.12,423.1,416.01,419.2117,1132.546516,474776.7505
1457740800,2016-03-12,BTC/USD,423,424.26,412.3333,416.12,1278.298987,531925.7746
1457654400,2016-03-11,BTC/USD,420.1191,427.49,418.56,421.7427,2057.798518,867861.5029
1457568000,2016-03-10,BTC/USD,418.2276,421.958,414.0001,420.2294,2592.888996,1089608.187
1457481600,2016-03-09,BTC/USD,415.8507,418.94,413.0568,418.2276,2719.785473,1137489.351
1457395200,2016-03-08,BTC/USD,419.3862,421.4553,412.09,415.8507,2036.044784,846690.6487
1457308800,2016-03-07,BTC/USD,413.0497,420,406.5941,419.2897,2023.307834,848352.1348
1457222400,2016-03-06,BTC/USD,405.97,420,402.5,413.0497,1799.9069,743451.0051
1457136000,2016-03-05,BTC/USD,414.6693,417.623,398.9967,405.97,1359.654554,551978.9593
1457049600,2016-03-04,BTC/USD,424.8546,430.305,410,414.9599,2700.94207,1120782.651
1456963200,2016-03-03,BTC/USD,428.5475,431.4119,423.7002,424.8546,2804.625872,1191558.203
1456876800,2016-03-02,BTC/USD,438.9499,444.56,428.111,428.5316,2032.072044,870807.0844
1456790400,2016-03-01,BTC/USD,438.3661,440.783,432.04,438.9499,2521.590441,1106851.872
1456704000,2016-02-29,BTC/USD,434.7965,442.499,432.55,438.3661,1776.906645,778935.6359
1456617600,2016-02-28,BTC/USD,434.3867,438.99,426,434.8391,957.7026753,416446.5694
1456531200,2016-02-27,BTC/USD,434.5,438.985,431,434.98,945.8435516,411423.0281
1456444800,2016-02-26,BTC/USD,426.1514,435,424,434.6667,1539.731636,669270.069
1456358400,2016-02-25,BTC/USD,425.5594,431.44,421.54,426.1622,1802.908191,768331.3212
1456272000,2016-02-24,BTC/USD,422.6849,429,415,425.5594,1809.159536,769904.8467
1456185600,2016-02-23,BTC/USD,440.5016,443.353,417.0001,422.8241,2380.883453,1006694.903
1456099200,2016-02-22,BTC/USD,438.7916,443.84,434,440.5057,2344.218247,1032641.5
1456012800,2016-02-21,BTC/USD,435.8037,449.92,430,438.7916,969.6362386,425468.2365
1455926400,2016-02-20,BTC/USD,424,445,419,435.8037,1171.97668,510751.7734
1455840000,2016-02-19,BTC/USD,424.6156,428.0001,419,419.0001,1850.161429,775217.8236
1455753600,2016-02-18,BTC/USD,419.2178,427,418.0025,425.2904,1846.342104,785231.572
1455667200,2016-02-17,BTC/USD,410.6169,425,409,419.4608,1858.54881,779588.3708
1455580800,2016-02-16,BTC/USD,404.8983,413.3999,401.5001,410.6174,1827.957594,750591.1945
1455494400,2016-02-15,BTC/USD,408.9968,411.883,399,404.8974,1968.394804,796997.9384
1455408000,2016-02-14,BTC/USD,392.4605,409.97,392.3144,409.0203,2157.379204,882411.8893
1455321600,2016-02-13,BTC/USD,388.919,395,387.5001,392.4647,1063.013911,417195.4355
1455235200,2016-02-12,BTC/USD,387.85,395,385.2427,388.919,2272.60643,883859.8201
1455148800,2016-02-11,BTC/USD,385.2482,390.0263,378,387.85,2020.92206,783814.621
1455062400,2016-02-10,BTC/USD,381.4988,386,380.0001,385.306,3286.819605,1266431.315
1454976000,2016-02-09,BTC/USD,378.4779,383.946,375.5961,381.4999,1962.592455,748728.8255
1454889600,2016-02-08,BTC/USD,383.207,387.16,377.8337,378.4779,2012.651153,761743.9816
1454803200,2016-02-07,BTC/USD,383.5633,387.5017,380.1411,383.2071,1601.529177,613717.3516
1454716800,2016-02-06,BTC/USD,389.1144,392.05,380,383.5061,1086.701303,416756.5786
1454630400,2016-02-05,BTC/USD,392.1437,394.5167,388,389.1103,1622.698553,631408.7209
1454544000,2016-02-04,BTC/USD,370.4941,395,370.4941,392.2611,1165.033147,456997.1837
1454457600,2016-02-03,BTC/USD,380.6211,383,369.75,370.4941,1404.32415,520293.8119
1454371200,2016-02-02,BTC/USD,380.1094,385,379.1381,380.4475,865.5495802,329296.1739
1454284800,2016-02-01,BTC/USD,374.7919,385.803,374.7919,380.539,809.5747694,308074.7732
1454198400,2016-01-31,BTC/USD,383.6921,387,374.0001,374.5279,351.5906074,131680.4918
1454112000,2016-01-30,BTC/USD,381.9692,388,380.2235,384.3435,267.3461945,102752.7721
1454025600,2016-01-29,BTC/USD,383.8578,388.02,368.0001,381.7877,833.131352,318079.3027
1453939200,2016-01-28,BTC/USD,398.3085,399.5,383.3,384.0378,660.1671567,253529.1425
1453852800,2016-01-27,BTC/USD,397.376,402,394.88,398.3085,710.8223138,283126.5696
1453766400,2016-01-26,BTC/USD,397.953,401,394.7812,398.682,608.5540055,242619.528
1453680000,2016-01-25,BTC/USD,403.49,405.845,392.1,396.8787,651.3698966,258514.8378
1453593600,2016-01-24,BTC/USD,392.3459,408.577,390.0012,405.845,297.7454032,120838.4831
1453507200,2016-01-23,BTC/USD,391.2599,401,389.0006,392.3459,380.5732802,149316.3661
1453420800,2016-01-22,BTC/USD,417.1614,418,384.01,391.26,851.9895187,333349.4191
1453334400,2016-01-21,BTC/USD,421.462,425,405.01,417.1614,643.4563215,268425.1399
1453248000,2016-01-20,BTC/USD,383.29,425,380,420.4749,884.8492368,372056.8944
1453161600,2016-01-19,BTC/USD,390.0294,393,382,383.57,831.6429769,318993.2967
1453075200,2016-01-18,BTC/USD,385.5803,392,378.75,390.0285,810.4819832,316111.0722
1452988800,2016-01-17,BTC/USD,389,394,381,386,352.7406171,136157.8782
1452902400,2016-01-16,BTC/USD,367.9999,397.98,355,389.5313,638.9725839,248899.8213
1452816000,2016-01-15,BTC/USD,432.9175,433.5,365,365,1102.067014,402254.4601
1452729600,2016-01-14,BTC/USD,435.0085,437,429.532,432.9175,718.2143346,310927.5542
1452643200,2016-01-13,BTC/USD,439.39,442,419,435.009,855.5756243,372183.0968
1452556800,2016-01-12,BTC/USD,451.86,452.677,440,440,744.1306437,327417.4832
1452470400,2016-01-11,BTC/USD,454.3196,458.96,449.212,451.3978,662.351691,298984.0962
1452384000,2016-01-10,BTC/USD,455.9687,457.78,447.2073,454.3293,361.5513445,164263.3692
1452297600,2016-01-09,BTC/USD,461.6773,462.76,452.053,455.9687,316.5290951,144327.36
1452211200,2016-01-08,BTC/USD,463.4034,470,454.5,461.6824,747.54034,345126.2183
1452124800,2016-01-07,BTC/USD,437.8107,465,436.956,463.5068,678.0970775,314302.6065
1452038400,2016-01-06,BTC/USD,434.9592,438,429.0001,437.7287,793.9864528,347550.6578
1451952000,2016-01-05,BTC/USD,435.289,438.5799,432.5,434.9592,697.5728295,303415.7199
1451865600,2016-01-04,BTC/USD,433.8484,438.99,432.5001,435.2695,684.2350115,297826.6313
1451779200,2016-01-03,BTC/USD,434.3997,438,429.1252,433.8483,364.1192148,157972.5023
1451692800,2016-01-02,BTC/USD,438.2883,441.5,433.0002,434.7364,398.3861544,173192.9626
1451606400,2016-01-01,BTC/USD,434.7977,439.179,432.4869,438.111,669.2957185,293225.8165
1451520000,2015-12-31,BTC/USD,433.8369,437.266,426.3379,434.7977,737.2636789,320560.5519
1451433600,2015-12-30,BTC/USD,440.95,441.336,426.11,433.8356,687.6038181,298307.015
1451347200,2015-12-29,BTC/USD,426.5077,440.559,425,439,662.3607143,290776.3536
1451260800,2015-12-28,BTC/USD,428.9033,436.38,422.316208,426.5077,731.8361514,312133.7537
1451174400,2015-12-27,BTC/USD,421.8049,435,414.4879,428.8222,365.1814321,156597.9051
1451088000,2015-12-26,BTC/USD,456.2351,458.067,406.34,421.8049,689.497315,290833.346
1451001600,2015-12-25,BTC/USD,457.3017,462,452.5001,456.2351,685.9670891,312962.2635
1450915200,2015-12-24,BTC/USD,445.7595,463.989,445.2195,457.3017,722.8250375,330549.1184
1450828800,2015-12-23,BTC/USD,440.306,450.685,438,445.5317,746.2297661,332469.0163
1450742400,2015-12-22,BTC/USD,438,447.408,435.682,440.2745,703.2975642,309643.9834
1450656000,2015-12-21,BTC/USD,442.1461,446.8689,428.625,439.9698,711.7619429,313153.7597
1450569600,2015-12-20,BTC/USD,464.237,466.388,435.17,442.0971,505.498925,223479.6088
1450483200,2015-12-19,BTC/USD,464.565,469.198,456.51,464.2477,451.1408049,209441.0811
1450396800,2015-12-18,BTC/USD,457.0145,467.766,454,464.4246,696.587061,323512.1672
1450310400,2015-12-17,BTC/USD,458.105,462.229,448.775,458.1487,619.4519821,283801.1203
1450224000,2015-12-16,BTC/USD,465.4324,468.6,442.543,458.1,667.6772013,305862.9259
1450137600,2015-12-15,BTC/USD,446.3503,468.2376,444.9095,468.2376,595.1030237,278649.6116
1450051200,2015-12-14,BTC/USD,436.2844,449.25,432.3514,446.3553,562.5726232,251107.272
1449964800,2015-12-13,BTC/USD,437.0323,444,429.597,436.3145,380.2790875,165921.2799
1449878400,2015-12-12,BTC/USD,452.3272,471.96,412,437.0323,593.8438524,259528.9447
1449792000,2015-12-11,BTC/USD,418.1415,455.939,417.45,452.3197,865.9074854,391667.014
1449705600,2015-12-10,BTC/USD,418.9502,423.2412,412.901,418.3209,642.7675064,268883.0818
1449619200,2015-12-09,BTC/USD,415.9566,427.323,406.9661,418.3347,789.619616,330325.2852
1449532800,2015-12-08,BTC/USD,395.7038,418.9999,392.0481,415.4757,527.8916612,219326.1575
1449446400,2015-12-07,BTC/USD,391.609,401.572,384.21,395.6544,421.9032635,166927.8826
1449360000,2015-12-06,BTC/USD,391.9998,400.8169,386,389.122,198.0087659,77049.56702
1449273600,2015-12-05,BTC/USD,363.066545,391.9999,363.0001,390.0397,238.4098501,92989.30639
1449187200,2015-12-04,BTC/USD,369,380,360,364.891,383.6419635,139987.4997
1449100800,2015-12-03,BTC/USD,365.5,377.136,360.5,370,244.7777339,90567.76155
1449014400,2015-12-02,BTC/USD,370.78,372,356.1789,365.5,301.7394745,110285.7779
1448928000,2015-12-01,BTC/USD,380.99,381.936,360,370.78,318.3951764,118054.5635
1448841600,2015-11-30,BTC/USD,374.9999,383,370.1001,380.989,284.0091178,108204.3498
1448755200,2015-11-29,BTC/USD,362,375,358,375,109.7923018,41172.11317
1448668800,2015-11-28,BTC/USD,356.966,362,350.2001,362,148.8204861,53873.01596
1448582400,2015-11-27,BTC/USD,356.9999,367,348.7,356,325.4711366,115867.7246
1448496000,2015-11-26,BTC/USD,330,371.5,328.2026,355,510.2327079,181132.6113
1448409600,2015-11-25,BTC/USD,323.728,333.801,321.1,330,291.59537,96226.47211
1448323200,2015-11-24,BTC/USD,326.118,326.81,320.469,323.989,314.1533928,101782.2436
1448236800,2015-11-23,BTC/USD,327.284,330,324.0007,326.263,281.0642588,91700.86827
1448150400,2015-11-22,BTC/USD,333.9,337.543,324.451,327.142,220.717189,72205.86265
1448064000,2015-11-21,BTC/USD,324.634,335,323.0001,332.456,133.4892885,44379.3149
1447977600,2015-11-20,BTC/USD,329.774,329.774,312.7886,324.212,355.0837197,115122.4029
1447891200,2015-11-19,BTC/USD,339.59,339.96,326.5,328.814,348.8305024,114700.3528
1447804800,2015-11-18,BTC/USD,340.2,341.27,334.0002,339.59,343.7259155,116725.8836
1447718400,2015-11-17,BTC/USD,337.436,345,334,340,283.1782176,96280.59399
1447632000,2015-11-16,BTC/USD,324.57,339.529,317.503,336.52,365.5094234,123001.2311
1447545600,2015-11-15,BTC/USD,339,340.034,311.1234,324.57,934.2609281,303233.0694
1447459200,2015-11-14,BTC/USD,347,353,335.0202,338.56,316.5785219,107180.8244
1447372800,2015-11-13,BTC/USD,339,350,334,350,282.0430964,98715.08375
1447286400,2015-11-12,BTC/USD,317,349,317,342.35,382.6123344,130987.3327
1447200000,2015-11-11,BTC/USD,349.684,352,307.17,316,700.7856425,221448.263
1447113600,2015-11-10,BTC/USD,387,389.6,334,349.146,1055.77735,368620.4386
1447027200,2015-11-09,BTC/USD,374,387,365.0001,387,410.1229781,158717.5925
1446940800,2015-11-08,BTC/USD,390.91,397.907,370,374,270.246614,101072.2336
1446854400,2015-11-07,BTC/USD,379,393.9,376,393.55,229.5348952,90333.45799
1446768000,2015-11-06,BTC/USD,390.8987,394,353.0323,379,973.1530309,368824.9987
1446681600,2015-11-05,BTC/USD,419,459.507,378,378,493.1818177,186422.7271
1446595200,2015-11-04,BTC/USD,395.0001,489.9998,395.0001,419,663.8759998,278164.0439
1446508800,2015-11-03,BTC/USD,348.6278,415,343.0001,396.6,1183.089207,469213.1796
1446422400,2015-11-02,BTC/USD,328,351.992,324,349,668.6137176,233346.1875
1446336000,2015-11-01,BTC/USD,314.2064,329,314,328.0675,303.8744026,99691.31557
1446249600,2015-10-31,BTC/USD,323.205,328.125,310,314.78,400.0653525,125932.5717
1446163200,2015-10-30,BTC/USD,310,329,307.89,323,578.5538832,186872.9043
1446076800,2015-10-29,BTC/USD,302.285,316,299.3763,310,613.3020134,190123.6242
1445990400,2015-10-28,BTC/USD,295.341,305,294.5904,302.285,488.1589511,147563.1285
1445904000,2015-10-27,BTC/USD,287.308,297.5,286,295.469,373.570537,110378.513
1445817600,2015-10-26,BTC/USD,284.7536,287.308,280.0022,287.308,268.6051263,77172.40162
1445731200,2015-10-25,BTC/USD,282.9345,294,282.2724,284.775,252.6874034,71959.05531
1445644800,2015-10-24,BTC/USD,275,283,273.63,282,379.4618474,107008.241
1445558400,2015-10-23,BTC/USD,273.523,281.181,272.0202,272.577,625.3312051,170450.9039
1445472000,2015-10-22,BTC/USD,266.82,276.645,265,273.142,711.7995427,194422.3507
1445385600,2015-10-21,BTC/USD,273.459,274.756,263,266.82,339.420068,90564.06254
1445299200,2015-10-20,BTC/USD,266.849,275.235,265.3243,272.99,293.1180329,80018.29179
1445212800,2015-10-19,BTC/USD,264.4824,268,260,266.6649,635.9083143,169574.427
1445126400,2015-10-18,BTC/USD,270.108,272.91,261.7635,263.808,727.5694709,191938.647
1445040000,2015-10-17,BTC/USD,265.078,277.759,263.7853,270.76,380.0439164,102900.6908
1444953600,2015-10-16,BTC/USD,256.577,267.8599,256.4344,265.078,303.3975879,80424.02579
1444867200,2015-10-15,BTC/USD,253.2091,259.009,252.51,256.577,398.1312973,102151.3339
1444780800,2015-10-14,BTC/USD,250.587,256.001,250,253.1865,398.1057851,100795.0104
1444694400,2015-10-13,BTC/USD,247.183,252.905,245.0001,250.403,410.5820542,102810.9781
1444608000,2015-10-12,BTC/USD,249.574,249.83,246.6,247.183,294.5810454,72815.42655
1444521600,2015-10-11,BTC/USD,248.6448,249.858,246.5068,249.573,211.3361095,52743.78685
1444435200,2015-10-10,BTC/USD,246.9618,248.781,246,247.4193,255.096437,63115.78187
1444348800,2015-10-09,BTC/USD,244.6131,247,243.932,247,264.332226,65290.05983
1444262400,2015-10-08,BTC/USD,245.4906,248,243.0001,245.687,410.0387281,100741.185
1444176000,2015-10-07,BTC/USD,247.9999,248,243.47,245.878,476.5321905,117168.7819
1444089600,2015-10-06,BTC/USD,242.732,248,241.995,248,564.3222521,139951.9185
1444003200,2015-10-05,BTC/USD,241.5317,247.3,239.5792,242.2567,517.9955423,125487.8907
1443916800,2015-10-04,BTC/USD,241.0245,241.918,239.6264,241.4972,173.7706803,41965.13273
1443830400,2015-10-03,BTC/USD,239.0144,242.51,238.5548,240.5644,283.4187439,68180.46007
1443744000,2015-10-02,BTC/USD,240.949,242.4,237.1328,239.0144,425.6207161,101729.4801
1443657600,2015-10-01,BTC/USD,238.8858,241.713,237.1,239.8108,399.1032863,95709.27837
1443571200,2015-09-30,BTC/USD,240.2807,241.71,233.98,238.903,346.4996882,82779.81501
1443484800,2015-09-29,BTC/USD,240.6015,242.543,239,240.2914,293.9897937,70643.21911
1443398400,2015-09-28,BTC/USD,236.1171,244,235.5189,240.6,288.1135779,69320.12684
1443312000,2015-09-27,BTC/USD,237.1139,238.657,235,236.251,163.935764,38729.98818
1443225600,2015-09-26,BTC/USD,237.295,238.636,232.653,238.377,204.4776123,48742.75979
1443139200,2015-09-25,BTC/USD,236.6358,239.9995,231.35,236.9249,310.8922611,73658.11787
1443052800,2015-09-24,BTC/USD,233.0572,239.03,231.3,236.5404,421.7827543,99768.66141
1442966400,2015-09-23,BTC/USD,232.602,235.1849,227.773,233.0572,483.1583938,112603.5424
1442880000,2015-09-22,BTC/USD,231.145,233.9,228.382,232.602,139.1798257,32373.50582
1442448000,2015-09-17,BTC/USD,231.612156,240,230.3232,236,324.4597517,76572.50141
1442361600,2015-09-16,BTC/USD,231.8707,233.97,229,232.078,359.1674944,83354.87376
1442275200,2015-09-15,BTC/USD,232.691,234.567,231.0815,231.914,378.8411805,87858.57354
1442188800,2015-09-14,BTC/USD,232.0484,234.619,230.0656,232.691,304.5468798,70865.31801
1442102400,2015-09-13,BTC/USD,237.0309,238.435,230,232.0482,459.1593355,106547.0973
1442016000,2015-09-12,BTC/USD,242.7713,244,236,237.0426,218.3524292,51758.82754
1441929600,2015-09-11,BTC/USD,241.13,243.599,237.584,242.924,271.8161383,66030.66358
1441843200,2015-09-10,BTC/USD,239.8214,243,237.4322,241.224,424.9459286,102507.1567
1441756800,2015-09-09,BTC/USD,245.515,246,237,238.6159,408.7937022,97544.67717
1441670400,2015-09-08,BTC/USD,241.4112,247.891,241.2779,245.515,323.8340219,79506.10988
1441584000,2015-09-07,BTC/USD,245.2033,250,239,241.416,330.2851632,79736.12295
1441497600,2015-09-06,BTC/USD,235.029,265,233.938,247.9,302.3434373,74950.9381
